,Index,Concept,Category,Question,Answer
4847,267,"El-Ma'eini_mosque,_Dumyat",Religion and belief,Is this a widely documented mosque?,Not widely documented.
4848,267,"El-Ma'eini_mosque,_Dumyat",Religion and belief,What language should I search in?,Arabic.
4849,267,"El-Ma'eini_mosque,_Dumyat",Religion and belief,Is it hard to find details?,"Yes, challenging."
4850,267,"El-Ma'eini_mosque,_Dumyat",Religion and belief,Are travel blogs helpful?,Potentially helpful
4851,267,"El-Ma'eini_mosque,_Dumyat",Religion and belief,Should I consult historians?,"Yes, consult."
4852,267,"El-Ma'eini_mosque,_Dumyat",Religion and belief,What kind of experts can help?,"Historians, Local experts."
4853,267,"El-Ma'eini_mosque,_Dumyat",Religion and belief,What architectural style is it?,Distinct architectural
4854,267,"El-Ma'eini_mosque,_Dumyat",Religion and belief,Is this mosque in Egypt?,"Yes, Egypt."
4855,267,"El-Ma'eini_mosque,_Dumyat",Religion and belief,Is Arabic a useful language?,"Yes, very."
4856,267,"El-Ma'eini_mosque,_Dumyat",Religion and belief,What is the mosque's name?,El-Ma'eini Mosque
4857,268,Pyramid_of_Khentkaus_II,Famous Landmarks,What dynasty is this pyramid from?,Fifth Dynasty
4858,268,Pyramid_of_Khentkaus_II,Famous Landmarks,Who does this pyramid belong to?,Khentkaus II.
4859,268,Pyramid_of_Khentkaus_II,Famous Landmarks,Where is this pyramid located?,"Abusir, Egypt"
4860,268,Pyramid_of_Khentkaus_II,Famous Landmarks,Is this site well preserved?,Substantially ruined.
4861,268,Pyramid_of_Khentkaus_II,Famous Landmarks,What material was used?,Limestone.
4862,268,Pyramid_of_Khentkaus_II,Famous Landmarks,What temple is connected?,Valley temple.
4863,268,Pyramid_of_Khentkaus_II,Famous Landmarks,Who excavated this site?,Czech Egyptologists
4864,268,Pyramid_of_Khentkaus_II,Famous Landmarks,Are inscriptions present?,"Yes, inscriptions."
4865,268,Pyramid_of_Khentkaus_II,Famous Landmarks,Is a sarcophagus present?,"Yes, fragments found."
4866,268,Pyramid_of_Khentkaus_II,Famous Landmarks,What is the overall condition?,Substantially ruined.
4867,268,Pyramid_of_Khentkaus_II,Famous Landmarks,Is there a valley temple?,"Yes, valley temple."
4868,268,Pyramid_of_Khentkaus_II,Famous Landmarks,Is there a causeway?,"Yes, a causeway."
4869,268,Pyramid_of_Khentkaus_II,Famous Landmarks,Is there a mortuary temple?,"Yes, adjacent."
4870,268,Pyramid_of_Khentkaus_II,Famous Landmarks,Is it a finished pyramid?,Likely unfinished.
4871,268,Pyramid_of_Khentkaus_II,Famous Landmarks,Does it have cult chapels?,Possible cult chapels
4872,268,Pyramid_of_Khentkaus_II,Famous Landmarks,What is found within?,Sarcophagus fragments.
4873,268,Pyramid_of_Khentkaus_II,Famous Landmarks,Is it near other pyramids?,"Yes, near."
4874,268,Pyramid_of_Khentkaus_II,Famous Landmarks,Does it show building phases?,"Yes, evidence shows."
4875,268,Pyramid_of_Khentkaus_II,Famous Landmarks,Does it help us understand royal women?,"Yes, important."
4876,268,Pyramid_of_Khentkaus_II,Famous Landmarks,What is its significance?,Role of women.
4877,269,Saint_Mark_Coptic_Orthodox_Church_(Heliopolis),Religion and belief,Is this a church?,"Yes, Coptic."
4878,269,Saint_Mark_Coptic_Orthodox_Church_(Heliopolis),Religion and belief,Denomination?,Coptic Orthodox
4879,269,Saint_Mark_Coptic_Orthodox_Church_(Heliopolis),Religion and belief,City location?,"Heliopolis, Cairo"
4880,269,Saint_Mark_Coptic_Orthodox_Church_(Heliopolis),Religion and belief,Country?,Egypt
4881,269,Saint_Mark_Coptic_Orthodox_Church_(Heliopolis),Religion and belief,Does it serve a large congregation?,"Yes, large."
4882,269,Saint_Mark_Coptic_Orthodox_Church_(Heliopolis),Religion and belief,Does it offer liturgies?,"Yes, it does."
4883,269,Saint_Mark_Coptic_Orthodox_Church_(Heliopolis),Religion and belief,Are youth programs offered?,"Yes, youth programs."
4884,269,Saint_Mark_Coptic_Orthodox_Church_(Heliopolis),Religion and belief,Are bible studies offered?,"Yes, bible studies."
4885,269,Saint_Mark_Coptic_Orthodox_Church_(Heliopolis),Religion and belief,What kind of outreach?,Community outreach.
4886,269,Saint_Mark_Coptic_Orthodox_Church_(Heliopolis),Religion and belief,Does it have domes?,Likely yes.
4887,269,Saint_Mark_Coptic_Orthodox_Church_(Heliopolis),Religion and belief,Church style?,Coptic Architecture
4888,269,Saint_Mark_Coptic_Orthodox_Church_(Heliopolis),Religion and belief,Is it in a suburb?,"Yes, Heliopolis."
4889,269,Saint_Mark_Coptic_Orthodox_Church_(Heliopolis),Religion and belief,Part of which Church?,Coptic Orthodox
4890,269,Saint_Mark_Coptic_Orthodox_Church_(Heliopolis),Religion and belief,Is it prominent?,"Yes, prominent."
4891,269,Saint_Mark_Coptic_Orthodox_Church_(Heliopolis),Religion and belief,Religious affiliation?,Coptic Orthodox
4892,269,Saint_Mark_Coptic_Orthodox_Church_(Heliopolis),Religion and belief,What is its purpose?,Religious services.
4893,270,Cairo_Opera_House,Famous Landmarks,Where is this opera house located?,Gezira Island
4894,270,Cairo_Opera_House,Famous Landmarks,What country is this in?,Egypt.
4895,270,Cairo_Opera_House,Famous Landmarks,What type of building is this?,Opera house.
4896,270,Cairo_Opera_House,Famous Landmarks,Who manages the opera house?,Egyptian Ministry
4897,270,Cairo_Opera_House,Famous Landmarks,When was the new one gifted?,1988
4898,270,Cairo_Opera_House,Famous Landmarks,What district is it in?,Zamalek district
4899,270,Cairo_Opera_House,Famous Landmarks,What was the old opera house called?,Royal Opera House
4900,270,Cairo_Opera_House,Famous Landmarks,Who commissioned the original?,Khedive Ismail
4901,270,Cairo_Opera_House,Famous Landmarks,What square housed the original?,Ataba Square.
4902,270,Cairo_Opera_House,Famous Landmarks,What burned down in 1971?,Royal Opera House
4903,270,Cairo_Opera_House,Famous Landmarks,From whom was the new one a gift?,From Japan.
4904,270,Cairo_Opera_House,Famous Landmarks,What canal opening was the original for?,Suez Canal
4905,270,Cairo_Opera_House,Famous Landmarks,What kind of design is it?,Modern Japanese.
4906,270,Cairo_Opera_House,Famous Landmarks,What is the cultural center called?,National Cultural Centre
4907,270,Cairo_Opera_House,Famous Landmarks,What events are performed here?,"Opera, ballet"
4908,270,Cairo_Opera_House,Famous Landmarks,What island is it on?,Gezira Island
4909,270,Cairo_Opera_House,Famous Landmarks,Does the original still exist?,No longer.
4910,270,Cairo_Opera_House,Famous Landmarks,What ministry manages it?,Culture Ministry
4911,270,Cairo_Opera_House,Famous Landmarks,Who was Aida commissioned by?,Khedive Ismail
4912,270,Cairo_Opera_House,Famous Landmarks,What's it a landmark of?,Egyptian culture.
4913,271,Deir_el-Qadisa_Damyana,Religion and belief,What country is this in?,Egypt.
4914,271,Deir_el-Qadisa_Damyana,Religion and belief,What delta is this near?,Nile Delta
4915,271,Deir_el-Qadisa_Damyana,Religion and belief,Who is this dedicated to?,Saint Demiana
4916,271,Deir_el-Qadisa_Damyana,Religion and belief,What church is it affiliated with?,Coptic Orthodox
4917,271,Deir_el-Qadisa_Damyana,Religion and belief,What is its religious denomination?,Coptic Orthodox
4918,271,Deir_el-Qadisa_Damyana,Religion and belief,What is a common activity here?,Coptic pilgrimage
4919,271,Deir_el-Qadisa_Damyana,Religion and belief,Is it a pilgrimage site?,"Yes, significant."
4920,271,Deir_el-Qadisa_Damyana,Religion and belief,What century did she die?,3rd/4th.
4921,271,Deir_el-Qadisa_Damyana,Religion and belief,Are relics venerated here?,"Yes, relics."
4922,271,Deir_el-Qadisa_Damyana,Religion and belief,What is it a center for?,Consecration of nuns
4923,271,Deir_el-Qadisa_Damyana,Religion and belief,What religious figures live here?,"Nuns, monks"
4924,271,Deir_el-Qadisa_Damyana,Religion and belief,What kind of building is this?,Coptic Orthodox Monastery
4925,271,Deir_el-Qadisa_Damyana,Religion and belief,What is its function?,Coptic pilgrimage.
4926,271,Deir_el-Qadisa_Damyana,Religion and belief,Where is it located?,"Nile Delta, Egypt"
4927,271,Deir_el-Qadisa_Damyana,Religion and belief,Who was Diocletian?,Ruled long ago.
4928,271,Deir_el-Qadisa_Damyana,Religion and belief,What is the governorate?,Dakahlia Governorate
4929,271,Deir_el-Qadisa_Damyana,Religion and belief,What district is it in?,Belqas district
4930,271,Deir_el-Qadisa_Damyana,Religion and belief,What is the area around it?,Nile Delta
4931,271,Deir_el-Qadisa_Damyana,Religion and belief,What is found inside?,"Churches, relics."
4932,271,Deir_el-Qadisa_Damyana,Religion and belief,When was it likely built?,Medieval period/later
4933,271,Deir_el-Qadisa_Damyana,Religion and belief,What has happened to it?,Rebuilt/Renovated.
4934,271,Deir_el-Qadisa_Damyana,Religion and belief,Is it still active?,"Yes, active."
4935,271,Deir_el-Qadisa_Damyana,Religion and belief,Are there multiple churches?,"Yes, several."
4936,272,"Nubia_Museum,_Aswan",Historical Artifacts,What type of museum is this?,Nubian history
4937,272,"Nubia_Museum,_Aswan",Historical Artifacts,Where is this museum located?,"Aswan, Egypt"
4938,272,"Nubia_Museum,_Aswan",Historical Artifacts,What is preserved here?,Nubian heritage
4939,272,"Nubia_Museum,_Aswan",Historical Artifacts,What culture is showcased?,Ancient Nubia
4940,272,"Nubia_Museum,_Aswan",Historical Artifacts,Who assisted in its creation?,UNESCO.
4941,272,"Nubia_Museum,_Aswan",Historical Artifacts,What kind of support was given?,"Technical, Financial"
4942,272,"Nubia_Museum,_Aswan",Historical Artifacts,Does it feature Nubian art?,"Yes, it does."
4943,272,"Nubia_Museum,_Aswan",Historical Artifacts,Are there statues here?,"Yes, statues."
4944,272,"Nubia_Museum,_Aswan",Historical Artifacts,Is it related to ancient Egypt?,"Yes, alongside it."
4945,272,"Nubia_Museum,_Aswan",Historical Artifacts,Does it have surrounding gardens?,"Yes, gardens."
4946,272,"Nubia_Museum,_Aswan",Historical Artifacts,What was flooded nearby?,Nubian sites
4947,272,"Nubia_Museum,_Aswan",Historical Artifacts,Does it promote Nubian identity?,"Yes, promotes"
4948,272,"Nubia_Museum,_Aswan",Historical Artifacts,Is it architecturally unique?,"Yes, Nubian style."
4949,272,"Nubia_Museum,_Aswan",Historical Artifacts,Is UNESCO involved?,"Yes, with assistance."
4950,272,"Nubia_Museum,_Aswan",Historical Artifacts,Does it show weaponry?,"Yes, weaponry."
4951,273,WV22,Famous Landmarks,What state is this program in?,West Virginia
4952,273,WV22,Famous Landmarks,What kind of scholarship is it?,Education Savings Account
4953,273,WV22,Famous Landmarks,What schools can the funds be used for?,"Private, parochial, homeschool"
4954,273,WV22,Famous Landmarks,Does it fund homeschooling?,"Yes, funds homeschooling."
4955,273,WV22,Famous Landmarks,What's funded besides tuition?,"Fees, tutoring"
4956,273,WV22,Famous Landmarks,Who originally was eligible?,Public school students.
4957,273,WV22,Famous Landmarks,Is it legally challenged?,"Was, overturned."
4958,273,WV22,Famous Landmarks,Where can you find application details?,Hope Scholarship website
4959,273,WV22,Famous Landmarks,What is the program's goal?,More educational choices.
4960,273,WV22,Famous Landmarks,What does it promote in education?,More choices.
4961,273,WV22,Famous Landmarks,Is the program controversial?,"Yes, controversial."
4962,273,WV22,Famous Landmarks,What does it divert funding from?,Public schools.
4963,273,WV22,Famous Landmarks,Who does it disproportionately benefit?,Wealthier families.
4964,273,WV22,Famous Landmarks,What is a major concern?,Funding diversion.
4965,273,WV22,Famous Landmarks,What type of account is created?,ESAs (Education Savings Accounts)
4966,273,WV22,Famous Landmarks,What is WV22 also known as?,Hope Scholarship
4967,273,WV22,Famous Landmarks,What is a key feature of the scholarship?,Education Savings Accounts.
4968,273,WV22,Famous Landmarks,What kind of schools are allowed?,"Private, parochial."
4969,273,WV22,Famous Landmarks,Is there accountability?,Concerns raised.
4970,273,WV22,Famous Landmarks,What is the bill number?,HB2022
4971,274,Shepheard's_Hotel,Famous Landmarks,What city is this hotel in?,"Cairo, Egypt"
4972,274,Shepheard's_Hotel,Famous Landmarks,Is this the original hotel?,Not the original.
4973,274,Shepheard's_Hotel,Famous Landmarks,What year was it destroyed?,1952
4974,274,Shepheard's_Hotel,Famous Landmarks,What river is nearby?,The Nile
4975,274,Shepheard's_Hotel,Famous Landmarks,What kind of building is this?,Luxury hotel
4976,274,Shepheard's_Hotel,Famous Landmarks,Was it a luxury hotel?,"Yes, luxury."
4977,274,Shepheard's_Hotel,Famous Landmarks,Is this the InterContinental?,Potentially the new.
4978,274,Shepheard's_Hotel,Famous Landmarks,What event destroyed it?,Cairo Fire
4979,274,Shepheard's_Hotel,Famous Landmarks,Who frequented this place?,European elites.
4980,274,Shepheard's_Hotel,Famous Landmarks,What era does it represent?,Colonial era.
4981,274,Shepheard's_Hotel,Famous Landmarks,What country is this in?,Egypt.
4982,274,Shepheard's_Hotel,Famous Landmarks,Is this on Opera Square?,Original: Yes
4983,274,Shepheard's_Hotel,Famous Landmarks,Is it still operating?,Yes (new hotel).
4984,274,Shepheard's_Hotel,Famous Landmarks,Was it rebuilt after the fire?,"Yes, but different."
4985,274,Shepheard's_Hotel,Famous Landmarks,Who was a famous guest?,Theodore Roosevelt
4986,274,Shepheard's_Hotel,Famous Landmarks,Is this on the Nile Corniche?,New hotel.
4987,274,Shepheard's_Hotel,Famous Landmarks,What is its significance?,Colonial-era symbol
4988,274,Shepheard's_Hotel,Famous Landmarks,What kind of guests did it have?,"Elites, celebrities."
4989,274,Shepheard's_Hotel,Famous Landmarks,What does it symbolize?,Colonial-era Cairo
4990,274,Shepheard's_Hotel,Famous Landmarks,Was it burned down?,"Yes, original."
4991,275,Ahmed_Shawki_Museum,Historical Figures,What is this building's purpose?,Commemorates Ahmed Shawki.
4992,275,Ahmed_Shawki_Museum,Historical Figures,Whose belongings are inside?,Ahmed Shawki's
4993,275,Ahmed_Shawki_Museum,Historical Figures,Where is this museum located?,"Cairo, Egypt"
4994,275,Ahmed_Shawki_Museum,Historical Figures,What river is it near?,The Nile
4995,275,Ahmed_Shawki_Museum,Historical Figures,What is Shawki called?,Prince of Poets
4996,275,Ahmed_Shawki_Museum,Historical Figures,What does the museum preserve?,Shawki's belongings
4997,275,Ahmed_Shawki_Museum,Historical Figures,Whose manuscripts are here?,Ahmed Shawki's
4998,275,Ahmed_Shawki_Museum,Historical Figures,Are there personal artifacts?,"Yes, furniture, clothing, awards."
4999,275,Ahmed_Shawki_Museum,Historical Figures,What can visitors see?,Shawki's belongings.
5000,275,Ahmed_Shawki_Museum,Historical Figures,Is there a library inside?,"Yes, extensive."
5001,275,Ahmed_Shawki_Museum,Historical Figures,What kind of materials are present?,"Manuscripts, artifacts."
5002,275,Ahmed_Shawki_Museum,Historical Figures,Does it honor a legacy?,"Yes, it does."
5003,275,Ahmed_Shawki_Museum,Historical Figures,Is it a cultural landmark?,"Yes, cultural landmark"
5004,275,Ahmed_Shawki_Museum,Historical Figures,Who might visit?,"Scholars, students."
5005,275,Ahmed_Shawki_Museum,Historical Figures,Is this in Egypt?,"Yes, Cairo"
5006,275,Ahmed_Shawki_Museum,Historical Figures,What city is this in?,"Cairo, Egypt"
5007,275,Ahmed_Shawki_Museum,Historical Figures,Is it on the Nile?,"Yes, on bank."
5008,275,Ahmed_Shawki_Museum,Historical Figures,Does it show Shawki's life?,"Yes, it does."
5009,275,Ahmed_Shawki_Museum,Historical Figures,Is this a resource for scholars?,"Yes, resource."
5010,275,Ahmed_Shawki_Museum,Historical Figures,What should you check online?,Opening hours.
5011,276,Pyramid_of_Ahmose,Famous Landmarks,Is this structure in Abydos?,"Yes, Abydos"
5012,276,Pyramid_of_Ahmose,Famous Landmarks,Was this a true tomb?,Not a tomb.
5013,276,Pyramid_of_Ahmose,Famous Landmarks,What material encased the pyramid?,Limestone
5014,276,Pyramid_of_Ahmose,Famous Landmarks,Is the pyramid highly deteriorated?,"Yes, highly deteriorated."
5015,276,Pyramid_of_Ahmose,Famous Landmarks,Who commissioned this pyramid?,Ahmose I
5016,276,Pyramid_of_Ahmose,Famous Landmarks,Is this from the New Kingdom?,"Yes, early."
5017,276,Pyramid_of_Ahmose,Famous Landmarks,Was there a pyramid temple?,"Yes, east."
5018,276,Pyramid_of_Ahmose,Famous Landmarks,Is this a memorial complex?,"Yes, cenotaph."
5019,276,Pyramid_of_Ahmose,Famous Landmarks,Who was Ahmose I?,"Pharaoh, 18th Dynasty"
5020,276,Pyramid_of_Ahmose,Famous Landmarks,Is the site heavily ruined?,"Yes, heavily."
5021,276,Pyramid_of_Ahmose,Famous Landmarks,Are soldier burials present?,"Yes, present."
5022,276,Pyramid_of_Ahmose,Famous Landmarks,What is its purpose?,Memorial complex.
5023,276,Pyramid_of_Ahmose,Famous Landmarks,Is a terrace temple present?,"Yes, present."
5024,276,Pyramid_of_Ahmose,Famous Landmarks,Is it made of mud brick?,"Yes, and limestone."
5025,276,Pyramid_of_Ahmose,Famous Landmarks,Does it have an enclosure wall?,"Yes, Enclosure Wall"
5026,277,"Greek_Orthodox_Cathedral_of_Evangelismos,_Alexandria",Religion and belief,What religious building is this?,Greek Orthodox Cathedral
5027,277,"Greek_Orthodox_Cathedral_of_Evangelismos,_Alexandria",Religion and belief,Where is this cathedral located?,"Alexandria, Egypt"
5028,277,"Greek_Orthodox_Cathedral_of_Evangelismos,_Alexandria",Religion and belief,What is the church's denomination?,Greek Orthodox
5029,277,"Greek_Orthodox_Cathedral_of_Evangelismos,_Alexandria",Religion and belief,Who does this cathedral serve?,Greek Orthodox
5030,277,"Greek_Orthodox_Cathedral_of_Evangelismos,_Alexandria",Religion and belief,What is the cathedral dedicated to?,The Annunciation
5031,277,"Greek_Orthodox_Cathedral_of_Evangelismos,_Alexandria",Religion and belief,What community's presence does this reflect?,Greek community
5032,277,"Greek_Orthodox_Cathedral_of_Evangelismos,_Alexandria",Religion and belief,Is the church actively used?,Actively used.
5033,277,"Greek_Orthodox_Cathedral_of_Evangelismos,_Alexandria",Religion and belief,Who is the Patriarch of?,Alexandria and Africa
5034,277,"Greek_Orthodox_Cathedral_of_Evangelismos,_Alexandria",Religion and belief,What is the city of this landmark?,"Alexandria, Egypt"
5035,277,"Greek_Orthodox_Cathedral_of_Evangelismos,_Alexandria",Religion and belief,What is the main religion here?,Greek Orthodox
5036,278,Aswan_Museum,Historical Artifacts,Where is this museum located?,Elephantine Island
